site_id,date,discharge,stage,source
06710247,2018-01-01,79.1,,USGS_NWIS_DV
06710247,2018-01-02,78.3,,USGS_NWIS_DV
06710247,2018-01-03,79.1,,USGS_NWIS_DV
06710247,2018-01-04,71.9,,USGS_NWIS_DV
06710247,2018-01-05,57.5,,USGS_NWIS_DV
06710247,2018-01-06,68.4,,USGS_NWIS_DV
06710247,2018-01-07,65.6,,USGS_NWIS_DV
06710247,2018-01-08,68.9,,USGS_NWIS_DV
06710247,2018-01-09,81.5,,USGS_NWIS_DV
06710247,2018-01-10,80.3,,USGS_NWIS_DV
06710247,2018-01-11,80.6,,USGS_NWIS_DV
06710247,2018-01-12,87.3,,USGS_NWIS_DV
06710247,2018-01-13,87.4,,USGS_NWIS_DV
06710247,2018-01-14,87.0,,USGS_NWIS_DV
06710247,2018-01-15,88.6,,USGS_NWIS_DV
06710247,2018-01-16,85.0,,USGS_NWIS_DV
06710247,2018-01-17,69.8,,USGS_NWIS_DV
06710247,2018-01-18,51.9,,USGS_NWIS_DV
06710247,2018-01-19,55.0,,USGS_NWIS_DV
06710247,2018-01-20,68.4,,USGS_NWIS_DV
06710247,2018-01-21,73.0,,USGS_NWIS_DV
06710247,2018-01-22,78.1,,USGS_NWIS_DV
06710247,2018-01-23,86.1,,USGS_NWIS_DV
06710247,2018-01-24,67.6,,USGS_NWIS_DV
06710247,2018-01-25,42.3,,USGS_NWIS_DV
06710247,2018-01-26,24.5,,USGS_NWIS_DV
06710247,2018-01-27,25.4,,USGS_NWIS_DV
06710247,2018-01-28,25.7,,USGS_NWIS_DV
06710247,2018-01-29,24.7,,USGS_NWIS_DV
06710247,2018-01-30,22.1,,USGS_NWIS_DV
06710247,2018-01-31,16.9,,USGS_NWIS_DV
06710247,2018-02-01,16.5,,USGS_NWIS_DV
06710247,2018-02-02,15.9,,USGS_NWIS_DV
06710247,2018-02-03,15.2,,USGS_NWIS_DV
06710247,2018-02-04,16.2,,USGS_NWIS_DV
06710247,2018-02-05,17.9,,USGS_NWIS_DV
06710247,2018-02-06,18.0,,USGS_NWIS_DV
06710247,2018-02-07,16.0,,USGS_NWIS_DV
06710247,2018-02-08,17.6,,USGS_NWIS_DV
06710247,2018-02-09,16.3,,USGS_NWIS_DV
06710247,2018-02-10,18.0,,USGS_NWIS_DV
06710247,2018-02-11,17.9,,USGS_NWIS_DV
06710247,2018-02-12,17.7,,USGS_NWIS_DV
06710247,2018-02-13,16.4,,USGS_NWIS_DV
06710247,2018-02-14,13.9,,USGS_NWIS_DV
06710247,2018-02-15,13.7,,USGS_NWIS_DV
06710247,2018-02-16,14.3,,USGS_NWIS_DV
06710247,2018-02-17,14.0,,USGS_NWIS_DV
06710247,2018-02-18,11.7,,USGS_NWIS_DV
06710247,2018-02-19,11.2,,USGS_NWIS_DV
06710247,2018-02-20,15.2,,USGS_NWIS_DV
06710247,2018-02-21,15.0,,USGS_NWIS_DV
06710247,2018-02-22,10.1,,USGS_NWIS_DV
06710247,2018-02-23,10.3,,USGS_NWIS_DV
06710247,2018-02-24,9.88,,USGS_NWIS_DV
06710247,2018-02-25,10.4,,USGS_NWIS_DV
06710247,2018-02-26,11.4,,USGS_NWIS_DV
06710247,2018-02-27,11.7,,USGS_NWIS_DV
06710247,2018-02-28,11.1,,USGS_NWIS_DV
06710247,2018-03-01,12.5,,USGS_NWIS_DV
06710247,2018-03-02,13.3,,USGS_NWIS_DV
06710247,2018-03-03,12.9,,USGS_NWIS_DV
06710247,2018-03-04,14.7,,USGS_NWIS_DV
06710247,2018-03-05,15.3,,USGS_NWIS_DV
06710247,2018-03-06,13.8,,USGS_NWIS_DV
06710247,2018-03-07,14.4,,USGS_NWIS_DV
06710247,2018-03-08,15.1,,USGS_NWIS_DV
06710247,2018-03-09,14.5,,USGS_NWIS_DV
06710247,2018-03-10,13.7,,USGS_NWIS_DV
06710247,2018-03-11,15.3,,USGS_NWIS_DV
06710247,2018-03-12,14.5,,USGS_NWIS_DV
06710247,2018-03-13,10.7,,USGS_NWIS_DV
06710247,2018-03-14,8.12,,USGS_NWIS_DV
06710247,2018-03-15,11.4,,USGS_NWIS_DV
06710247,2018-03-16,16.9,,USGS_NWIS_DV
06710247,2018-03-17,11.6,,USGS_NWIS_DV
06710247,2018-03-18,26.1,,USGS_NWIS_DV
06710247,2018-03-19,75.4,,USGS_NWIS_DV
06710247,2018-03-20,37.2,,USGS_NWIS_DV
06710247,2018-03-21,25.3,,USGS_NWIS_DV
06710247,2018-03-22,20.2,,USGS_NWIS_DV
06710247,2018-03-23,18.9,,USGS_NWIS_DV
06710247,2018-03-24,17.2,,USGS_NWIS_DV
06710247,2018-03-25,17.6,,USGS_NWIS_DV
06710247,2018-03-26,29.4,,USGS_NWIS_DV
06710247,2018-03-27,81.7,,USGS_NWIS_DV
06710247,2018-03-28,43.1,,USGS_NWIS_DV
06710247,2018-03-29,34.5,,USGS_NWIS_DV
06710247,2018-03-30,23.7,,USGS_NWIS_DV
06710247,2018-03-31,19.2,,USGS_NWIS_DV
06710247,2018-04-01,23.7,,USGS_NWIS_DV
06710247,2018-04-02,19.1,,USGS_NWIS_DV
06710247,2018-04-03,15.4,,USGS_NWIS_DV
06710247,2018-04-04,15.8,,USGS_NWIS_DV
06710247,2018-04-05,16.6,,USGS_NWIS_DV
06710247,2018-04-06,18.7,,USGS_NWIS_DV
06710247,2018-04-07,20.2,,USGS_NWIS_DV
06710247,2018-04-08,23.5,,USGS_NWIS_DV
06710247,2018-04-09,25.3,,USGS_NWIS_DV
06710247,2018-04-10,20.5,,USGS_NWIS_DV
06710247,2018-04-11,18.5,,USGS_NWIS_DV
06710247,2018-04-12,20.7,,USGS_NWIS_DV
06710247,2018-04-13,41.4,,USGS_NWIS_DV
06710247,2018-04-14,30.9,,USGS_NWIS_DV
06710247,2018-04-15,31.2,,USGS_NWIS_DV
06710247,2018-04-16,31.7,,USGS_NWIS_DV
06710247,2018-04-17,26.0,,USGS_NWIS_DV
06710247,2018-04-18,22.7,,USGS_NWIS_DV
06710247,2018-04-19,23.3,,USGS_NWIS_DV
06710247,2018-04-20,32.0,,USGS_NWIS_DV
06710247,2018-04-21,70.4,,USGS_NWIS_DV
06710247,2018-04-22,29.6,,USGS_NWIS_DV
06710247,2018-04-23,21.4,,USGS_NWIS_DV
06710247,2018-04-24,37.9,,USGS_NWIS_DV
06710247,2018-04-25,32.6,,USGS_NWIS_DV
06710247,2018-04-26,32.7,,USGS_NWIS_DV
06710247,2018-04-27,30.8,,USGS_NWIS_DV
06710247,2018-04-28,29.3,,USGS_NWIS_DV
06710247,2018-04-29,28.9,,USGS_NWIS_DV
06710247,2018-04-30,31.4,,USGS_NWIS_DV
06710247,2018-05-01,37.5,,USGS_NWIS_DV
06710247,2018-05-02,53.5,,USGS_NWIS_DV
06710247,2018-05-03,294.0,,USGS_NWIS_DV
06710247,2018-05-04,110.0,,USGS_NWIS_DV
06710247,2018-05-05,57.7,,USGS_NWIS_DV
06710247,2018-05-06,47.7,,USGS_NWIS_DV
06710247,2018-05-07,46.7,,USGS_NWIS_DV
06710247,2018-05-08,49.0,,USGS_NWIS_DV
06710247,2018-05-09,41.0,,USGS_NWIS_DV
06710247,2018-05-10,41.1,,USGS_NWIS_DV
06710247,2018-05-11,39.8,,USGS_NWIS_DV
06710247,2018-05-12,34.4,,USGS_NWIS_DV
06710247,2018-05-13,35.0,,USGS_NWIS_DV
06710247,2018-05-14,45.8,,USGS_NWIS_DV
06710247,2018-05-15,50.2,,USGS_NWIS_DV
06710247,2018-05-16,66.1,,USGS_NWIS_DV
06710247,2018-05-17,63.1,,USGS_NWIS_DV
06710247,2018-05-18,64.6,,USGS_NWIS_DV
