site_id,date,discharge,stage,source
02087500,2018-01-01,210.0,1.28,USGS_NWIS_DV
02087500,2018-01-02,209.0,1.2666666666666666,USGS_NWIS_DV
02087500,2018-01-03,207.0,1.2666666666666666,USGS_NWIS_DV
02087500,2018-01-04,207.0,1.2433333333333334,USGS_NWIS_DV
02087500,2018-01-05,208.0,1.27,USGS_NWIS_DV
02087500,2018-01-06,211.0,1.2466666666666668,USGS_NWIS_DV
02087500,2018-01-07,216.0,1.22,USGS_NWIS_DV
02087500,2018-01-08,222.0,1.3,USGS_NWIS_DV
02087500,2018-01-09,229.0,1.2699999999999998,USGS_NWIS_DV
02087500,2018-01-10,233.0,1.3166666666666667,USGS_NWIS_DV
02087500,2018-01-11,234.0,1.3366666666666667,USGS_NWIS_DV
02087500,2018-01-12,327.0,1.5266666666666666,USGS_NWIS_DV
02087500,2018-01-13,824.0,2.436666666666667,USGS_NWIS_DV
02087500,2018-01-14,610.0,2.066666666666667,USGS_NWIS_DV
02087500,2018-01-15,364.0,1.6066666666666667,USGS_NWIS_DV
02087500,2018-01-16,305.6666666666667,1.4866666666666666,USGS_NWIS_DV
02087500,2018-01-17,284.3333333333333,1.4433333333333334,USGS_NWIS_DV
02087500,2018-01-18,310.3333333333333,1.4966666666666668,USGS_NWIS_DV
02087500,2018-01-19,341.0,1.5599999999999998,USGS_NWIS_DV
02087500,2018-01-20,334.3333333333333,1.5466666666666669,USGS_NWIS_DV
02087500,2018-01-21,331.0,1.54,USGS_NWIS_DV
02087500,2018-01-22,319.3333333333333,1.5166666666666666,USGS_NWIS_DV
02087500,2018-01-23,398.0,1.67,USGS_NWIS_DV
02087500,2018-01-24,581.6666666666666,2.023333333333333,USGS_NWIS_DV
02087500,2018-01-25,471.0,1.8166666666666667,USGS_NWIS_DV
02087500,2018-01-26,387.6666666666667,1.6533333333333333,USGS_NWIS_DV
02087500,2018-01-27,337.3333333333333,1.55,USGS_NWIS_DV
02087500,2018-01-28,502.0,1.8566666666666667,USGS_NWIS_DV
02087500,2018-01-29,2321.3333333333335,4.703333333333333,USGS_NWIS_DV
02087500,2018-01-30,2250.0,4.66,USGS_NWIS_DV
02087500,2018-01-31,1129.0,2.9633333333333334,USGS_NWIS_DV
02087500,2018-02-01,760.0,2.3433333333333333,USGS_NWIS_DV
02087500,2018-02-02,629.0,2.11,USGS_NWIS_DV
02087500,2018-02-03,545.3333333333334,1.9566666666666668,USGS_NWIS_DV
02087500,2018-02-04,658.6666666666666,2.15,USGS_NWIS_DV
02087500,2018-02-05,1355.0,3.3266666666666667,USGS_NWIS_DV
02087500,2018-02-06,805.6666666666666,2.42,USGS_NWIS_DV
02087500,2018-02-07,587.0,2.033333333333333,USGS_NWIS_DV
02087500,2018-02-08,585.3333333333334,2.03,USGS_NWIS_DV
02087500,2018-02-09,517.6666666666666,1.9033333333333333,USGS_NWIS_DV
02087500,2018-02-10,442.6666666666667,1.76,USGS_NWIS_DV
02087500,2018-02-11,429.0,1.7333333333333334,USGS_NWIS_DV
02087500,2018-02-12,406.3333333333333,1.6900000000000002,USGS_NWIS_DV
02087500,2018-02-13,394.6666666666667,1.6666666666666667,USGS_NWIS_DV
02087500,2018-02-14,371.3333333333333,1.62,USGS_NWIS_DV
02087500,2018-02-15,346.3333333333333,1.57,USGS_NWIS_DV
02087500,2018-02-16,336.3333333333333,1.55,USGS_NWIS_DV
02087500,2018-02-17,318.3333333333333,1.5133333333333334,USGS_NWIS_DV
02087500,2018-02-18,311.6666666666667,1.5,USGS_NWIS_DV
02087500,2018-02-19,370.6666666666667,1.6166666666666665,USGS_NWIS_DV
02087500,2018-02-20,436.0,1.7466666666666668,USGS_NWIS_DV
02087500,2018-02-21,366.3333333333333,1.61,USGS_NWIS_DV
02087500,2018-02-22,335.3333333333333,1.5466666666666669,USGS_NWIS_DV
02087500,2018-02-23,319.6666666666667,1.5166666666666666,USGS_NWIS_DV
02087500,2018-02-24,307.6666666666667,1.49,USGS_NWIS_DV
02087500,2018-02-25,303.0,1.4799999999999998,USGS_NWIS_DV
02087500,2018-02-26,305.0,1.4866666666666666,USGS_NWIS_DV
02087500,2018-02-27,316.3333333333333,1.51,USGS_NWIS_DV
02087500,2018-02-28,296.6666666666667,1.47,USGS_NWIS_DV
02087500,2018-03-01,404.0,1.68,USGS_NWIS_DV
02087500,2018-03-02,689.3333333333334,2.216666666666667,USGS_NWIS_DV
02087500,2018-03-03,506.0,1.8800000000000001,USGS_NWIS_DV
02087500,2018-03-04,388.6666666666667,1.6533333333333333,USGS_NWIS_DV
02087500,2018-03-05,345.3333333333333,1.57,USGS_NWIS_DV
02087500,2018-03-06,321.6666666666667,1.5200000000000002,USGS_NWIS_DV
02087500,2018-03-07,479.6666666666667,1.8266666666666669,USGS_NWIS_DV
02087500,2018-03-08,484.0,1.8399999999999999,USGS_NWIS_DV
02087500,2018-03-09,385.3333333333333,1.6500000000000001,USGS_NWIS_DV
02087500,2018-03-10,340.3333333333333,1.5566666666666666,USGS_NWIS_DV
02087500,2018-03-11,324.3333333333333,1.5266666666666666,USGS_NWIS_DV
02087500,2018-03-12,473.3333333333333,1.8133333333333335,USGS_NWIS_DV
02087500,2018-03-13,1069.3333333333333,2.86,USGS_NWIS_DV
02087500,2018-03-14,841.0,2.4833333333333334,USGS_NWIS_DV
02087500,2018-03-15,613.3333333333334,2.08,USGS_NWIS_DV
02087500,2018-03-16,498.0,1.8666666666666665,USGS_NWIS_DV
02087500,2018-03-17,425.0,1.7266666666666666,USGS_NWIS_DV
02087500,2018-03-18,427.6666666666667,1.7333333333333334,USGS_NWIS_DV
02087500,2018-03-19,426.6666666666667,1.7299999999999998,USGS_NWIS_DV
02087500,2018-03-20,1363.6666666666667,3.2533333333333334,USGS_NWIS_DV
02087500,2018-03-21,1716.6666666666667,3.8833333333333333,USGS_NWIS_DV
02087500,2018-03-22,1130.0,2.973333333333333,USGS_NWIS_DV
02087500,2018-03-23,940.6666666666666,2.6566666666666667,USGS_NWIS_DV
02087500,2018-03-24,1119.0,2.9466666666666668,USGS_NWIS_DV
02087500,2018-03-25,2610.0,5.16,USGS_NWIS_DV
02087500,2018-03-26,2366.6666666666665,4.853333333333333,USGS_NWIS_DV
02087500,2018-03-27,2340.0,4.823333333333333,USGS_NWIS_DV
02087500,2018-03-28,2836.6666666666665,5.53,USGS_NWIS_DV
02087500,2018-03-29,2786.6666666666665,5.466666666666666,USGS_NWIS_DV
02087500,2018-03-30,2103.3333333333335,4.47,USGS_NWIS_DV
02087500,2018-03-31,1553.3333333333333,3.646666666666667,USGS_NWIS_DV
02087500,2018-04-01,1413.3333333333333,3.426666666666667,USGS_NWIS_DV
02087500,2018-04-02,1360.0,3.3433333333333333,USGS_NWIS_DV
02087500,2018-04-03,1059.0,2.85,USGS_NWIS_DV
02087500,2018-04-04,805.6666666666666,2.4266666666666663,USGS_NWIS_DV
02087500,2018-04-05,657.0,2.1599999999999997,USGS_NWIS_DV
02087500,2018-04-06,564.3333333333334,1.9933333333333334,USGS_NWIS_DV
02087500,2018-04-07,937.3333333333334,2.6233333333333335,USGS_NWIS_DV
02087500,2018-04-08,1470.0,3.5100000000000002,USGS_NWIS_DV
02087500,2018-04-09,966.3333333333334,2.7000000000000006,USGS_NWIS_DV
02087500,2018-04-10,1029.6666666666667,2.8033333333333332,USGS_NWIS_DV
02087500,2018-04-11,1176.6666666666667,3.046666666666667,USGS_NWIS_DV
02087500,2018-04-12,1123.3333333333333,2.97,USGS_NWIS_DV
02087500,2018-04-13,1090.0,2.91,USGS_NWIS_DV
02087500,2018-04-14,1070.0,2.8800000000000003,USGS_NWIS_DV
02087500,2018-04-15,1103.3333333333333,2.9333333333333336,USGS_NWIS_DV
02087500,2018-04-16,3060.0,5.733333333333333,USGS_NWIS_DV
02087500,2018-04-17,3176.6666666666665,5.986666666666667,USGS_NWIS_DV
02087500,2018-04-18,3263.3333333333335,6.116666666666667,USGS_NWIS_DV
02087500,2018-04-19,3943.3333333333335,7.036666666666666,USGS_NWIS_DV
02087500,2018-04-20,4146.666666666667,7.306666666666666,USGS_NWIS_DV
02087500,2018-04-21,4013.3333333333335,7.13,USGS_NWIS_DV
02087500,2018-04-22,3150.0,5.956666666666666,USGS_NWIS_DV
02087500,2018-04-23,2036.6666666666667,4.373333333333333,USGS_NWIS_DV
02087500,2018-04-24,1673.3333333333333,3.8200000000000003,USGS_NWIS_DV
02087500,2018-04-25,1986.6666666666667,4.306666666666667,USGS_NWIS_DV
02087500,2018-04-26,1663.3333333333333,3.8166666666666664,USGS_NWIS_DV
02087500,2018-04-27,2200.0,4.616666666666666,USGS_NWIS_DV
02087500,2018-04-28,2400.0,4.916666666666667,USGS_NWIS_DV
02087500,2018-04-29,2326.6666666666665,4.81,USGS_NWIS_DV
02087500,2018-04-30,2283.3333333333335,4.743333333333333,USGS_NWIS_DV
02087500,2018-05-01,1943.3333333333333,4.24,USGS_NWIS_DV
02087500,2018-05-02,1456.6666666666667,3.5,USGS_NWIS_DV
02087500,2018-05-03,1310.0,3.263333333333333,USGS_NWIS_DV
02087500,2018-05-04,1058.6666666666667,2.85,USGS_NWIS_DV
02087500,2018-05-05,767.0,2.356666666666667,USGS_NWIS_DV
02087500,2018-05-06,700.6666666666666,2.24,USGS_NWIS_DV
02087500,2018-05-07,717.6666666666666,2.27,USGS_NWIS_DV
02087500,2018-05-08,697.3333333333334,2.2333333333333334,USGS_NWIS_DV
02087500,2018-05-09,687.0,2.216666666666667,USGS_NWIS_DV
02087500,2018-05-10,537.3333333333334,1.9366666666666668,USGS_NWIS_DV
