site_id,date,discharge,stage,source
11425500,2018-01-01,10100.0,,USGS_NWIS_DV
11425500,2018-01-02,10100.0,,USGS_NWIS_DV
11425500,2018-01-03,10100.0,,USGS_NWIS_DV
11425500,2018-01-04,10200.0,,USGS_NWIS_DV
11425500,2018-01-05,10300.0,,USGS_NWIS_DV
11425500,2018-01-06,10300.0,,USGS_NWIS_DV
11425500,2018-01-07,10600.0,,USGS_NWIS_DV
11425500,2018-01-08,10800.0,,USGS_NWIS_DV
11425500,2018-01-09,14600.0,,USGS_NWIS_DV
11425500,2018-01-10,23000.0,,USGS_NWIS_DV
11425500,2018-01-11,25400.0,,USGS_NWIS_DV
11425500,2018-01-12,23200.0,,USGS_NWIS_DV
11425500,2018-01-13,19900.0,,USGS_NWIS_DV
11425500,2018-01-14,17400.0,,USGS_NWIS_DV
11425500,2018-01-15,15900.0,,USGS_NWIS_DV
11425500,2018-01-16,14700.0,,USGS_NWIS_DV
11425500,2018-01-17,13900.0,,USGS_NWIS_DV
11425500,2018-01-18,13300.0,,USGS_NWIS_DV
11425500,2018-01-19,13000.0,,USGS_NWIS_DV
11425500,2018-01-20,13500.0,,USGS_NWIS_DV
11425500,2018-01-21,15800.0,,USGS_NWIS_DV
11425500,2018-01-22,15400.0,,USGS_NWIS_DV
11425500,2018-01-23,14800.0,,USGS_NWIS_DV
11425500,2018-01-24,16200.0,,USGS_NWIS_DV
11425500,2018-01-25,16500.0,,USGS_NWIS_DV
11425500,2018-01-26,17200.0,,USGS_NWIS_DV
11425500,2018-01-27,19300.0,,USGS_NWIS_DV
11425500,2018-01-28,18700.0,,USGS_NWIS_DV
11425500,2018-01-29,16900.0,,USGS_NWIS_DV
11425500,2018-01-30,15400.0,,USGS_NWIS_DV
11425500,2018-01-31,14700.0,,USGS_NWIS_DV
11425500,2018-02-01,14400.0,,USGS_NWIS_DV
11425500,2018-02-02,13700.0,,USGS_NWIS_DV
11425500,2018-02-03,13200.0,,USGS_NWIS_DV
11425500,2018-02-04,12900.0,,USGS_NWIS_DV
11425500,2018-02-05,12500.0,,USGS_NWIS_DV
11425500,2018-02-06,12300.0,,USGS_NWIS_DV
11425500,2018-02-07,12500.0,,USGS_NWIS_DV
11425500,2018-02-08,12200.0,,USGS_NWIS_DV
11425500,2018-02-09,11600.0,,USGS_NWIS_DV
11425500,2018-02-10,11200.0,,USGS_NWIS_DV
11425500,2018-02-11,10700.0,,USGS_NWIS_DV
11425500,2018-02-12,10400.0,,USGS_NWIS_DV
11425500,2018-02-13,10100.0,,USGS_NWIS_DV
11425500,2018-02-14,10100.0,,USGS_NWIS_DV
11425500,2018-02-15,9970.0,,USGS_NWIS_DV
11425500,2018-02-16,9720.0,,USGS_NWIS_DV
11425500,2018-02-17,9440.0,,USGS_NWIS_DV
11425500,2018-02-18,9110.0,,USGS_NWIS_DV
11425500,2018-02-19,8800.0,,USGS_NWIS_DV
11425500,2018-02-20,8620.0,,USGS_NWIS_DV
11425500,2018-02-21,8580.0,,USGS_NWIS_DV
11425500,2018-02-22,8810.0,,USGS_NWIS_DV
11425500,2018-02-23,8570.0,,USGS_NWIS_DV
11425500,2018-02-24,8400.0,,USGS_NWIS_DV
11425500,2018-02-25,8520.0,,USGS_NWIS_DV
11425500,2018-02-26,8590.0,,USGS_NWIS_DV
11425500,2018-02-27,8780.0,,USGS_NWIS_DV
11425500,2018-02-28,9180.0,,USGS_NWIS_DV
11425500,2018-03-01,9950.0,,USGS_NWIS_DV
11425500,2018-03-02,12500.0,,USGS_NWIS_DV
11425500,2018-03-03,14700.0,,USGS_NWIS_DV
11425500,2018-03-04,14500.0,,USGS_NWIS_DV
11425500,2018-03-05,13000.0,,USGS_NWIS_DV
