site_id,date,discharge,stage,source
12301933,2018-01-01,4120.0,,USGS_NWIS_DV
12301933,2018-01-02,4090.0,,USGS_NWIS_DV
12301933,2018-01-03,4090.0,,USGS_NWIS_DV
12301933,2018-01-04,4070.0,,USGS_NWIS_DV
12301933,2018-01-05,4070.0,,USGS_NWIS_DV
12301933,2018-01-06,4070.0,,USGS_NWIS_DV
12301933,2018-01-07,4070.0,,USGS_NWIS_DV
12301933,2018-01-08,4070.0,,USGS_NWIS_DV
12301933,2018-01-09,4060.0,,USGS_NWIS_DV
12301933,2018-01-10,4050.0,,USGS_NWIS_DV
12301933,2018-01-11,4050.0,,USGS_NWIS_DV
12301933,2018-01-12,4050.0,,USGS_NWIS_DV
12301933,2018-01-13,4050.0,,USGS_NWIS_DV
12301933,2018-01-14,4050.0,,USGS_NWIS_DV
12301933,2018-01-15,4680.0,,USGS_NWIS_DV
12301933,2018-01-16,8230.0,,USGS_NWIS_DV
12301933,2018-01-17,16200.0,,USGS_NWIS_DV
12301933,2018-01-18,18200.0,,USGS_NWIS_DV
12301933,2018-01-19,18000.0,,USGS_NWIS_DV
12301933,2018-01-20,10300.0,,USGS_NWIS_DV
12301933,2018-01-21,9800.0,,USGS_NWIS_DV
12301933,2018-01-22,9810.0,,USGS_NWIS_DV
12301933,2018-01-23,16500.0,,USGS_NWIS_DV
12301933,2018-01-24,17900.0,,USGS_NWIS_DV
12301933,2018-01-25,18100.0,,USGS_NWIS_DV
12301933,2018-01-26,14400.0,,USGS_NWIS_DV
12301933,2018-01-27,7300.0,,USGS_NWIS_DV
12301933,2018-01-28,7070.0,,USGS_NWIS_DV
12301933,2018-01-29,8120.0,,USGS_NWIS_DV
12301933,2018-01-30,8350.0,,USGS_NWIS_DV
12301933,2018-01-31,6060.0,,USGS_NWIS_DV
12301933,2018-02-01,4140.0,,USGS_NWIS_DV
12301933,2018-02-02,4090.0,,USGS_NWIS_DV
12301933,2018-02-03,4080.0,,USGS_NWIS_DV
12301933,2018-02-04,4120.0,,USGS_NWIS_DV
12301933,2018-02-05,8640.0,,USGS_NWIS_DV
12301933,2018-02-06,9870.0,,USGS_NWIS_DV
12301933,2018-02-07,9830.0,,USGS_NWIS_DV
12301933,2018-02-08,9810.0,,USGS_NWIS_DV
12301933,2018-02-09,9720.0,,USGS_NWIS_DV
12301933,2018-02-10,8560.0,,USGS_NWIS_DV
12301933,2018-02-11,8520.0,,USGS_NWIS_DV
12301933,2018-02-12,12000.0,,USGS_NWIS_DV
